   Antena   Frek.èvor     Prost.èvor   Prostor X[m]       Frek.[Hz]         Re(I) [A]         Im(I) [A]        Abs(I) [A]        Phi(I) [A]
     1           1             57          11,089         1,00E+007          2,923E-002       -1,431E-002        3,254E-002       -4,554E-001
     1           1             58          11,287         1,00E+007          2,903E-002       -1,422E-002        3,232E-002       -4,554E-001
     1           1             59          11,485         1,00E+007          2,880E-002       -1,410E-002        3,207E-002       -4,554E-001
     1           1             60          11,683         1,00E+007          2,854E-002       -1,398E-002        3,178E-002       -4,554E-001
     1           1             61          11,881         1,00E+007          2,825E-002       -1,383E-002        3,145E-002       -4,554E-001
     1           1             62          12,079         1,00E+007          2,793E-002       -1,367E-002        3,110E-002       -4,553E-001
     1           1             63          12,277         1,00E+007          2,758E-002       -1,350E-002        3,070E-002       -4,553E-001
     1           1             64          12,475         1,00E+007          2,720E-002       -1,331E-002        3,028E-002       -4,553E-001
     1           1             65          12,673         1,00E+007          2,679E-002       -1,311E-002        2,982E-002       -4,552E-001
     1           1             66          12,871         1,00E+007          2,635E-002       -1,290E-002        2,933E-002       -4,552E-001
     1           1             67          13,069         1,00E+007          2,588E-002       -1,267E-002        2,882E-002       -4,551E-001
     1           1             68          13,267         1,00E+007          2,539E-002       -1,242E-002        2,827E-002       -4,551E-001
     1           1             69          13,465         1,00E+007          2,487E-002       -1,217E-002        2,769E-002       -4,550E-001
     1           1             70          13,663         1,00E+007          2,433E-002       -1,190E-002        2,708E-002       -4,550E-001
     1           1             71          13,861         1,00E+007          2,376E-002       -1,162E-002        2,645E-002       -4,549E-001
     1           1             72          14,059         1,00E+007          2,317E-002       -1,133E-002        2,580E-002       -4,548E-001
     1           1             73          14,257         1,00E+007          2,256E-002       -1,103E-002        2,511E-002       -4,548E-001
     1           1             74          14,455         1,00E+007          2,193E-002       -1,072E-002        2,441E-002       -4,547E-001
     1           1             75          14,653         1,00E+007          2,128E-002       -1,040E-002        2,368E-002       -4,546E-001
     1           1             76          14,851         1,00E+007          2,061E-002       -1,007E-002        2,293E-002       -4,545E-001
     1           1             77          15,050         1,00E+007          1,992E-002       -9,730E-003        2,217E-002       -4,544E-001
     1           1             78          15,248         1,00E+007          1,921E-002       -9,383E-003        2,138E-002       -4,543E-001
     1           1             79          15,446         1,00E+007          1,849E-002       -9,028E-003        2,058E-002       -4,542E-001
     1           1             80          15,644         1,00E+007          1,775E-002       -8,667E-003        1,976E-002       -4,541E-001
     1           1             81          15,842         1,00E+007          1,701E-002       -8,299E-003        1,892E-002       -4,540E-001
     1           1             82          16,040         1,00E+007          1,625E-002       -7,926E-003        1,808E-002       -4,539E-001
     1           1             83          16,238         1,00E+007          1,547E-002       -7,548E-003        1,722E-002       -4,538E-001
     1           1             84          16,436         1,00E+007          1,469E-002       -7,165E-003        1,635E-002       -4,537E-001
     1           1             85          16,634         1,00E+007          1,391E-002       -6,778E-003        1,547E-002       -4,535E-001
     1           1             86          16,832         1,00E+007          1,311E-002       -6,389E-003        1,458E-002       -4,534E-001
     1           1             87          17,030         1,00E+007          1,231E-002       -5,996E-003        1,369E-002       -4,533E-001
     1           1             88          17,228         1,00E+007          1,151E-002       -5,602E-003        1,280E-002       -4,531E-001
     1           1             89          17,426         1,00E+007          1,070E-002       -5,206E-003        1,190E-002       -4,530E-001
     1           1             90          17,624         1,00E+007          9,886E-003       -4,809E-003        1,099E-002       -4,528E-001
     1           1             91          17,822         1,00E+007          9,074E-003       -4,413E-003        1,009E-002       -4,526E-001
     1           1             92          18,020         1,00E+007          8,262E-003       -4,016E-003        9,186E-003       -4,524E-001
     1           1             93          18,218         1,00E+007          7,451E-003       -3,620E-003        8,284E-003       -4,523E-001
     1           1             94          18,416         1,00E+007          6,642E-003       -3,225E-003        7,384E-003       -4,521E-001
     1           1             95          18,614         1,00E+007          5,835E-003       -2,832E-003        6,486E-003       -4,519E-001
     1           1             96          18,812         1,00E+007          5,030E-003       -2,440E-003        5,591E-003       -4,517E-001
     1           1             97          19,010         1,00E+007          4,229E-003       -2,050E-003        4,700E-003       -4,515E-001
     1           1             98          19,208         1,00E+007          3,428E-003       -1,662E-003        3,810E-003       -4,513E-001
     1           1             99          19,406         1,00E+007          2,628E-003       -1,273E-003        2,920E-003       -4,512E-001
     1           1            100          19,604         1,00E+007          1,820E-003       -8,819E-004        2,023E-003       -4,512E-001
     1           1            101          19,802         1,00E+007          1,001E-003       -4,864E-004        1,113E-003       -4,522E-001
     1           1            102          20,000         1,00E+007          0,000E+000        0,000E+000        0,000E+000        0,000E+000
     1           2              1           0,000         1,10E+007          0,000E+000        0,000E+000        0,000E+000        0,000E+000
     1           2              2           0,198         1,10E+007          6,923E-004       -3,729E-004        7,864E-004       -4,941E-001
