   Antena   Frek.èvor     Prost.èvor   Prostor X[m]       Frek.[Hz]         Re(I) [A]         Im(I) [A]        Abs(I) [A]        Phi(I) [A]
     5           3              1           0,000         1,12E+008          0,000E+000        0,000E+000        0,000E+000        0,000E+000
     5           3              2           0,108         1,12E+008         -5,298E-004       -5,313E-003        5,340E-003       -1,670E+000
     5           3              3           0,216         1,12E+008         -9,195E-004       -8,883E-003        8,931E-003       -1,674E+000
     5           3              4           0,323         1,12E+008         -1,234E-003       -1,152E-002        1,159E-002       -1,678E+000
     5           3              5           0,431         1,12E+008         -1,455E-003       -1,313E-002        1,321E-002       -1,681E+000
     5           3              6           0,539         1,12E+008         -1,568E-003       -1,354E-002        1,363E-002       -1,686E+000
     5           3              7           0,647         1,12E+008         -1,568E-003       -1,354E-002        1,363E-002       -1,686E+000
     5           3              8           0,755         1,12E+008         -1,455E-003       -1,313E-002        1,321E-002       -1,681E+000
     5           3              9           0,862         1,12E+008         -1,234E-003       -1,152E-002        1,159E-002       -1,678E+000
     5           3             10           0,970         1,12E+008         -9,195E-004       -8,883E-003        8,931E-003       -1,674E+000
     5           3             11           1,078         1,12E+008         -5,298E-004       -5,313E-003        5,340E-003       -1,670E+000
     5           3             12           1,186         1,12E+008          0,000E+000        0,000E+000        0,000E+000        0,000E+000
     6           3              1           0,000         1,12E+008          0,000E+000        0,000E+000        0,000E+000        0,000E+000
     6           3              2           0,106         1,12E+008         -5,862E-003       -6,874E-003        9,034E-003       -2,277E+000
     6           3              3           0,212         1,12E+008         -1,001E-002       -1,195E-002        1,559E-002       -2,268E+000
     6           3              4           0,318         1,12E+008         -1,329E-002       -1,615E-002        2,092E-002       -2,260E+000
     6           3              5           0,424         1,12E+008         -1,556E-002       -1,925E-002        2,475E-002       -2,250E+000
     6           3              6           0,530         1,12E+008         -1,671E-002       -2,124E-002        2,703E-002       -2,237E+000
     6           3              7           0,636         1,12E+008         -1,671E-002       -2,124E-002        2,703E-002       -2,237E+000
     6           3              8           0,742         1,12E+008         -1,556E-002       -1,925E-002        2,475E-002       -2,250E+000
     6           3              9           0,848         1,12E+008         -1,329E-002       -1,615E-002        2,092E-002       -2,260E+000
     6           3             10           0,954         1,12E+008         -1,001E-002       -1,195E-002        1,559E-002       -2,268E+000
     6           3             11           1,060         1,12E+008         -5,862E-003       -6,874E-003        9,034E-003       -2,277E+000
     6           3             12           1,166         1,12E+008          0,000E+000        0,000E+000        0,000E+000        0,000E+000
     7           3              1           0,000         1,12E+008          0,000E+000        0,000E+000        0,000E+000        0,000E+000
     7           3              2           0,104         1,12E+008         -2,652E-003        1,064E-002        1,097E-002        1,815E+000
     7           3              3           0,208         1,12E+008         -4,485E-003        1,837E-002        1,891E-002        1,810E+000
     7           3              4           0,312         1,12E+008         -5,910E-003        2,465E-002        2,535E-002        1,806E+000
     7           3              5           0,417         1,12E+008         -6,882E-003        2,918E-002        2,998E-002        1,802E+000
     7           3              6           0,521         1,12E+008         -7,375E-003        3,190E-002        3,274E-002        1,798E+000
     7           3              7           0,625         1,12E+008         -7,375E-003        3,190E-002        3,274E-002        1,798E+000
     7           3              8           0,729         1,12E+008         -6,882E-003        2,918E-002        2,998E-002        1,802E+000
     7           3              9           0,833         1,12E+008         -5,910E-003        2,465E-002        2,535E-002        1,806E+000
     7           3             10           0,937         1,12E+008         -4,485E-003        1,837E-002        1,891E-002        1,810E+000
     7           3             11           1,042         1,12E+008         -2,652E-003        1,064E-002        1,097E-002        1,815E+000
     7           3             12           1,146         1,12E+008          0,000E+000        0,000E+000        0,000E+000        0,000E+000
